[Header]
GSGX Version	1.9.0
Report Date	7/2/2014 1:28:38 PM
Project	LUNG
Group Set	LUNG
Analysis	LUNG_nonorm_nobkgd
Normalization	none
[Control Probe Profile]
TargetID	ProbeID	6285431096_A.AVG_Signal	6285431096_A.NARRAYS	6285431096_A.ARRAY_STDEV	6285431096_A.BEAD_STDERR	6285431096_A.Avg_NBEADS	6285431096_A.Detection Pval	6285431098_A.AVG_Signal	6285431098_A.NARRAYS	6285431098_A.ARRAY_STDEV	6285431098_A.BEAD_STDERR	6285431098_A.Avg_NBEADS	6285431098_A.Detection Pval	6285431098_B.AVG_Signal	6285431098_B.NARRAYS	6285431098_B.ARRAY_STDEV	6285431098_B.BEAD_STDERR	6285431098_B.Avg_NBEADS	6285431098_B.Detection Pval	6285431096_B.AVG_Signal	6285431096_B.NARRAYS	6285431096_B.ARRAY_STDEV	6285431096_B.BEAD_STDERR	6285431096_B.Avg_NBEADS	6285431096_B.Detection Pval	6285431098_C.AVG_Signal	6285431098_C.NARRAYS	6285431098_C.ARRAY_STDEV	6285431098_C.BEAD_STDERR	6285431098_C.Avg_NBEADS	6285431098_C.Detection Pval	6285431098_D.AVG_Signal	6285431098_D.NARRAYS	6285431098_D.ARRAY_STDEV	6285431098_D.BEAD_STDERR	6285431098_D.Avg_NBEADS	6285431098_D.Detection Pval	6285431096_C.AVG_Signal	6285431096_C.NARRAYS	6285431096_C.ARRAY_STDEV	6285431096_C.BEAD_STDERR	6285431096_C.Avg_NBEADS	6285431096_C.Detection Pval	6285431096_D.AVG_Signal	6285431096_D.NARRAYS	6285431096_D.ARRAY_STDEV	6285431096_D.BEAD_STDERR	6285431096_D.Avg_NBEADS	6285431096_D.Detection Pval	6285431096_E.AVG_Signal	6285431096_E.NARRAYS	6285431096_E.ARRAY_STDEV	6285431096_E.BEAD_STDERR	6285431096_E.Avg_NBEADS	6285431096_E.Detection Pval	6285431096_F.AVG_Signal	6285431096_F.NARRAYS	6285431096_F.ARRAY_STDEV	6285431096_F.BEAD_STDERR	6285431096_F.Avg_NBEADS	6285431096_F.Detection Pval	6285431098_E.AVG_Signal	6285431098_E.NARRAYS	6285431098_E.ARRAY_STDEV	6285431098_E.BEAD_STDERR	6285431098_E.Avg_NBEADS	6285431098_E.Detection Pval	6285431098_F.AVG_Signal	6285431098_F.NARRAYS	6285431098_F.ARRAY_STDEV	6285431098_F.BEAD_STDERR	6285431098_F.Avg_NBEADS	6285431098_F.Detection Pval	
NEGATIVE	3800653	125.9	1	NaN	6.706	37	0.74038	121.4	1	NaN	4.536	39	0.48184	116.4	1	NaN	4.166	38	0.65064	124.8	1	NaN	5.718	47	0.53526	113.7	1	NaN	3.193	41	0.41239	126.6	1	NaN	4.772	42	0.18803	127.3	1	NaN	4.693	50	0.28846	120.9	1	NaN	5.556	46	0.45620	120.0	1	NaN	5.653	45	0.41560	113.6	1	NaN	4.100	44	0.67521	102.8	1	NaN	3.385	50	0.75427	105.9	1	NaN	3.639	48	0.60470	
NEGATIVE	3830332	116.5	1	NaN	4.836	47	0.94444	126.4	1	NaN	4.477	41	0.23291	120.4	1	NaN	5.728	25	0.41667	115.2	1	NaN	5.638	41	0.85470	124.1	1	NaN	4.147	40	0.05342	111.9	1	NaN	3.668	41	0.88462	114.4	1	NaN	5.751	36	0.77778	107.1	1	NaN	4.463	50	0.91239	114.1	1	NaN	5.287	48	0.66453	98.7	1	NaN	3.649	55	0.97329	103.8	1	NaN	3.677	44	0.69979	103.1	1	NaN	3.373	50	0.77991	
NEGATIVE	3830598	157.6	1	NaN	7.363	42	0.02991	122.2	1	NaN	4.513	42	0.43056	124.3	1	NaN	4.414	42	0.21902	123.3	1	NaN	4.688	51	0.59936	118.3	1	NaN	3.553	58	0.18162	118.9	1	NaN	4.476	47	0.53739	127.8	1	NaN	5.803	52	0.27671	113.9	1	NaN	5.574	48	0.72756	119.1	1	NaN	5.268	41	0.45727	118.0	1	NaN	4.487	59	0.52244	99.3	1	NaN	3.978	40	0.89957	119.2	1	NaN	3.512	47	0.04487	
NEGATIVE	3830609	129.3	1	NaN	6.641	39	0.61859	110.4	1	NaN	2.758	43	0.94017	118.8	1	NaN	3.986	32	0.52671	125.1	1	NaN	5.613	46	0.52244	111.8	1	NaN	2.782	28	0.52778	123.3	1	NaN	4.090	40	0.31517	121.5	1	NaN	5.027	49	0.49679	115.1	1	NaN	3.581	58	0.69231	106.7	1	NaN	4.887	34	0.89423	114.5	1	NaN	6.162	33	0.64637	102.5	1	NaN	3.662	47	0.77137	103.5	1	NaN	2.860	39	0.75534	
NEGATIVE	3830634	123.2	1	NaN	5.181	39	0.82585	123.5	1	NaN	3.323	52	0.36432	115.5	1	NaN	3.539	43	0.70727	125.9	1	NaN	5.428	30	0.49786	115.5	1	NaN	4.179	31	0.30449	120.6	1	NaN	4.328	50	0.44765	115.7	1	NaN	5.229	35	0.73077	122.2	1	NaN	5.484	41	0.39316	114.8	1	NaN	3.951	42	0.63675	113.6	1	NaN	5.087	49	0.67628	113.2	1	NaN	4.752	56	0.19872	103.4	1	NaN	2.870	45	0.75962	
NEGATIVE	3840064	127.8	1	NaN	6.762	36	0.67735	131.2	1	NaN	3.603	49	0.10577	124.0	1	NaN	5.065	45	0.23397	130.9	1	NaN	6.699	48	0.30983	99.0	1	NaN	3.354	32	0.98397	127.0	1	NaN	5.263	37	0.17842	115.0	1	NaN	4.512	44	0.75321	113.3	1	NaN	4.476	56	0.75321	117.3	1	NaN	5.136	39	0.53846	110.9	1	NaN	4.132	55	0.76496	105.2	1	NaN	5.267	24	0.61752	107.4	1	NaN	4.150	45	0.47970	
NEGATIVE	3840193	139.3	1	NaN	9.826	25	0.25534	124.9	1	NaN	3.718	48	0.29380	132.0	1	NaN	5.901	42	0.05342	138.7	1	NaN	6.593	39	0.10150	109.9	1	NaN	3.624	40	0.65278	119.2	1	NaN	3.859	35	0.52244	130.6	1	NaN	6.889	28	0.19017	126.5	1	NaN	6.453	40	0.23397	125.7	1	NaN	5.933	46	0.21047	132.9	1	NaN	5.022	29	0.09188	109.5	1	NaN	4.259	32	0.34936	108.9	1	NaN	3.833	32	0.37607	
NEGATIVE	3840593	147.1	1	NaN	7.835	37	0.09615	124.9	1	NaN	4.435	32	0.29487	122.0	1	NaN	4.260	42	0.33013	140.2	1	NaN	5.894	37	0.08440	109.9	1	NaN	3.161	45	0.65385	116.8	1	NaN	2.778	52	0.66880	113.6	1	NaN	4.727	30	0.79808	124.2	1	NaN	5.256	39	0.31731	123.3	1	NaN	3.668	39	0.28419	122.0	1	NaN	5.774	46	0.35256	99.0	1	NaN	4.124	31	0.90598	108.1	1	NaN	3.680	31	0.43483	
NEGATIVE	3850048	124.9	1	NaN	6.443	39	0.77350	122.8	1	NaN	3.808	41	0.39103	118.0	1	NaN	2.757	42	0.57051	134.7	1	NaN	6.755	44	0.18910	108.0	1	NaN	3.266	39	0.76282	113.7	1	NaN	4.249	30	0.81838	113.9	1	NaN	5.409	43	0.79060	123.1	1	NaN	4.330	42	0.35684	118.6	1	NaN	4.805	34	0.47863	121.6	1	NaN	4.093	46	0.37607	110.7	1	NaN	5.478	37	0.28419	112.3	1	NaN	4.742	39	0.21474	
NEGATIVE	3850093	134.6	1	NaN	5.709	33	0.42521	110.5	1	NaN	3.474	41	0.93803	111.5	1	NaN	2.558	41	0.87500	120.5	1	NaN	6.609	35	0.70085	108.9	1	NaN	3.174	25	0.71154	111.8	1	NaN	4.445	26	0.88675	104.7	1	NaN	4.675	41	0.96047	109.1	1	NaN	4.335	33	0.87393	108.6	1	NaN	4.693	47	0.85577	109.1	1	NaN	5.991	38	0.81731	107.0	1	NaN	3.541	43	0.50427	100.2	1	NaN	3.340	37	0.89957	
NEGATIVE	3850154	124.5	1	NaN	7.726	32	0.79167	110.5	1	NaN	3.611	39	0.93910	115.9	1	NaN	5.206	34	0.68376	126.2	1	NaN	6.144	47	0.48611	116.6	1	NaN	3.400	53	0.26068	115.6	1	NaN	4.109	50	0.72970	126.2	1	NaN	5.903	36	0.32158	137.4	1	NaN	6.878	36	0.04594	115.3	1	NaN	4.759	38	0.61325	124.4	1	NaN	5.762	38	0.27350	99.8	1	NaN	3.857	41	0.87179	100.9	1	NaN	3.339	43	0.87500	
NEGATIVE	3850193	135.8	1	NaN	5.946	40	0.38034	128.2	1	NaN	4.781	50	0.17415	125.4	1	NaN	4.621	42	0.17735	125.4	1	NaN	5.959	36	0.50962	119.1	1	NaN	4.960	40	0.15705	124.2	1	NaN	5.133	43	0.26816	123.6	1	NaN	6.144	35	0.40705	123.3	1	NaN	6.643	37	0.35150	123.3	1	NaN	6.613	45	0.28205	119.7	1	NaN	5.375	48	0.45085	99.4	1	NaN	3.792	36	0.89316	116.8	1	NaN	4.924	24	0.07906	
NEGATIVE	3850608	125.9	1	NaN	7.571	44	0.74252	121.7	1	NaN	3.928	48	0.45620	117.8	1	NaN	3.570	41	0.58227	117.9	1	NaN	6.823	33	0.78846	117.2	1	NaN	4.122	36	0.22436	131.6	1	NaN	4.470	46	0.10577	105.7	1	NaN	4.777	36	0.95085	109.9	1	NaN	5.200	34	0.84936	96.9	1	NaN	4.803	32	0.98184	109.5	1	NaN	5.191	44	0.80983	106.2	1	NaN	4.067	42	0.55983	108.1	1	NaN	4.345	38	0.43162	
NEGATIVE	3870064	119.2	1	NaN	4.694	43	0.90491	120.6	1	NaN	3.506	50	0.52244	119.0	1	NaN	4.173	46	0.51496	115.1	1	NaN	4.999	41	0.85897	115.4	1	NaN	3.748	48	0.31517	123.4	1	NaN	3.656	59	0.30769	114.6	1	NaN	4.798	46	0.76816	112.3	1	NaN	4.008	49	0.78632	118.4	1	NaN	5.644	39	0.49145	115.6	1	NaN	4.633	39	0.60897	102.7	1	NaN	3.750	48	0.75641	108.6	1	NaN	3.149	61	0.39423	
NEGATIVE	3870075	137.6	1	NaN	6.022	32	0.31944	122.4	1	NaN	5.036	29	0.41880	116.5	1	NaN	5.404	28	0.64744	131.4	1	NaN	5.900	44	0.29915	118.1	1	NaN	4.200	43	0.19124	122.9	1	NaN	5.140	37	0.33013	134.6	1	NaN	6.231	31	0.10150	125.6	1	NaN	5.600	24	0.25855	118.9	1	NaN	5.946	39	0.46688	113.6	1	NaN	4.249	38	0.67415	105.5	1	NaN	3.514	41	0.60256	98.2	1	NaN	3.344	30	0.95513	
NEGATIVE	3870348	131.8	1	NaN	5.728	54	0.54060	111.0	1	NaN	3.311	47	0.93056	118.3	1	NaN	3.272	73	0.55128	123.7	1	NaN	5.163	59	0.58654	106.3	1	NaN	2.970	68	0.84081	107.5	1	NaN	2.145	79	0.97115	123.0	1	NaN	4.408	62	0.42949	111.4	1	NaN	4.336	66	0.81090	129.3	1	NaN	4.811	72	0.12821	113.9	1	NaN	3.928	55	0.66880	96.8	1	NaN	3.133	57	0.95085	107.9	1	NaN	2.899	64	0.44017	
NEGATIVE	3870433	148.4	1	NaN	5.385	54	0.07692	139.4	1	NaN	4.517	43	0.03098	125.6	1	NaN	4.098	40	0.16987	123.1	1	NaN	6.272	46	0.60577	111.6	1	NaN	2.528	49	0.53205	138.5	1	NaN	5.726	35	0.04487	122.8	1	NaN	5.896	52	0.44338	136.5	1	NaN	5.558	54	0.05983	120.9	1	NaN	4.362	46	0.37179	120.8	1	NaN	5.237	47	0.40064	107.0	1	NaN	4.250	36	0.50321	125.0	1	NaN	4.498	51	0.02137	
NEGATIVE	3870468	135.0	1	NaN	5.448	46	0.41346	117.1	1	NaN	4.263	33	0.71795	125.6	1	NaN	4.387	45	0.16667	141.3	1	NaN	6.984	33	0.07158	115.2	1	NaN	4.858	35	0.32479	121.8	1	NaN	3.593	50	0.38462	124.9	1	NaN	4.783	42	0.36111	137.3	1	NaN	6.165	48	0.04915	118.6	1	NaN	5.108	49	0.47970	124.6	1	NaN	4.498	51	0.26709	113.9	1	NaN	4.953	39	0.16987	112.4	1	NaN	2.851	44	0.20727	
NEGATIVE	3890593	140.8	1	NaN	7.219	42	0.21474	110.7	1	NaN	3.228	43	0.93483	111.1	1	NaN	2.648	48	0.89103	121.7	1	NaN	4.493	68	0.66560	104.2	1	NaN	2.434	55	0.91132	112.0	1	NaN	3.267	54	0.88355	123.6	1	NaN	4.355	54	0.40171	116.4	1	NaN	4.952	46	0.64103	111.1	1	NaN	4.311	59	0.78205	120.0	1	NaN	4.531	47	0.43697	105.2	1	NaN	3.352	52	0.62073	108.6	1	NaN	3.398	53	0.39744	
NEGATIVE	3890598	137.3	1	NaN	6.945	43	0.33333	111.4	1	NaN	3.601	37	0.92521	119.0	1	NaN	3.347	42	0.50962	124.3	1	NaN	4.983	53	0.56090	114.2	1	NaN	3.103	43	0.36966	124.7	1	NaN	5.299	40	0.23718	120.2	1	NaN	4.606	46	0.56090	112.5	1	NaN	4.266	55	0.78205	103.8	1	NaN	5.528	36	0.93590	113.6	1	NaN	4.966	49	0.67949	115.5	1	NaN	4.319	55	0.12286	105.4	1	NaN	2.936	43	0.63889	
NEGATIVE	3890746	105.1	1	NaN	3.840	56	0.99679	119.9	1	NaN	2.731	42	0.56410	108.4	1	NaN	2.860	45	0.95299	105.3	1	NaN	4.651	37	0.98184	110.9	1	NaN	2.893	41	0.57906	118.1	1	NaN	3.475	49	0.57799	106.2	1	NaN	4.105	49	0.94338	95.3	1	NaN	3.943	52	0.99786	104.0	1	NaN	4.097	45	0.93376	102.6	1	NaN	4.681	45	0.94338	101.1	1	NaN	2.904	47	0.82692	98.8	1	NaN	2.983	51	0.94444	
NEGATIVE	3940187	141.5	1	NaN	7.425	42	0.19872	126.9	1	NaN	5.586	30	0.21474	119.0	1	NaN	3.953	46	0.51068	133.8	1	NaN	6.424	47	0.20620	121.3	1	NaN	3.686	40	0.10256	122.2	1	NaN	3.862	31	0.36111	123.0	1	NaN	5.240	29	0.42842	130.7	1	NaN	6.914	41	0.13034	128.6	1	NaN	6.731	29	0.14637	119.8	1	NaN	5.085	40	0.44872	109.7	1	NaN	4.885	50	0.33440	110.6	1	NaN	3.492	51	0.28632	
NEGATIVE	3940292	136.7	1	NaN	6.143	40	0.35256	117.5	1	NaN	3.938	45	0.70085	111.2	1	NaN	4.692	34	0.88462	138.1	1	NaN	7.983	28	0.11004	109.8	1	NaN	4.247	42	0.65491	113.4	1	NaN	3.213	33	0.82906	128.2	1	NaN	7.385	35	0.25962	128.7	1	NaN	5.251	48	0.17735	121.7	1	NaN	4.770	40	0.33868	118.7	1	NaN	5.451	44	0.49786	98.9	1	NaN	2.872	48	0.90812	100.9	1	NaN	2.304	42	0.87607	
NEGATIVE	3940324	136.9	1	NaN	6.518	39	0.34402	124.2	1	NaN	3.071	54	0.33013	131.2	1	NaN	5.315	33	0.06731	118.1	1	NaN	5.503	44	0.77885	111.4	1	NaN	3.252	45	0.54701	120.5	1	NaN	3.906	48	0.45727	122.1	1	NaN	6.261	41	0.47222	117.7	1	NaN	5.482	37	0.59081	121.0	1	NaN	6.192	43	0.36752	124.2	1	NaN	5.772	42	0.27991	113.1	1	NaN	4.188	43	0.20192	115.5	1	NaN	4.014	47	0.10577	
NEGATIVE	3940386	124.1	1	NaN	4.677	49	0.80449	119.0	1	NaN	3.196	39	0.60791	122.7	1	NaN	3.844	41	0.29167	122.1	1	NaN	6.244	38	0.65064	106.2	1	NaN	3.315	33	0.84509	118.2	1	NaN	3.354	41	0.57479	108.7	1	NaN	4.572	34	0.90812	98.8	1	NaN	4.088	35	0.99145	95.1	1	NaN	3.795	54	0.98825	104.6	1	NaN	3.921	48	0.91239	103.3	1	NaN	3.346	48	0.72222	101.9	1	NaN	3.378	36	0.83013	
NEGATIVE	3940632	136.9	1	NaN	7.263	44	0.34509	109.8	1	NaN	2.914	31	0.94872	117.5	1	NaN	2.843	48	0.59295	127.4	1	NaN	6.241	34	0.44124	111.5	1	NaN	3.396	39	0.54380	122.8	1	NaN	4.301	46	0.33120	127.2	1	NaN	7.128	31	0.29167	112.2	1	NaN	4.700	49	0.78846	108.4	1	NaN	7.021	27	0.86218	97.9	1	NaN	4.211	42	0.97863	106.3	1	NaN	3.198	44	0.55128	108.6	1	NaN	3.980	40	0.39530	
NEGATIVE	3990056	138.8	1	NaN	10.679	29	0.27350	132.2	1	NaN	4.605	40	0.09509	120.5	1	NaN	5.266	30	0.40812	110.8	1	NaN	5.380	34	0.94765	122.4	1	NaN	4.821	40	0.08120	125.2	1	NaN	4.150	37	0.22543	112.2	1	NaN	4.259	40	0.83654	118.8	1	NaN	6.194	29	0.54167	119.8	1	NaN	6.956	27	0.42308	107.7	1	NaN	4.495	27	0.84829	113.4	1	NaN	4.654	43	0.18910	112.9	1	NaN	4.244	37	0.18803	
NEGATIVE	3990369	144.9	1	NaN	8.954	32	0.12821	128.0	1	NaN	5.716	23	0.17842	121.7	1	NaN	3.937	29	0.34722	143.7	1	NaN	9.767	21	0.05449	119.6	1	NaN	5.158	28	0.14209	125.0	1	NaN	3.596	33	0.23397	125.5	1	NaN	7.702	33	0.34509	127.2	1	NaN	5.954	31	0.21795	112.7	1	NaN	5.405	40	0.71581	134.7	1	NaN	5.154	53	0.06624	120.3	1	NaN	4.578	33	0.04167	106.2	1	NaN	3.589	29	0.57585	
NEGATIVE	3990451	135.3	1	NaN	8.130	32	0.39637	115.8	1	NaN	4.824	36	0.78846	116.7	1	NaN	3.850	34	0.63996	129.6	1	NaN	6.207	34	0.35256	110.8	1	NaN	4.778	38	0.58654	120.8	1	NaN	4.596	43	0.43056	130.9	1	NaN	6.795	46	0.18162	120.4	1	NaN	5.819	43	0.48184	124.8	1	NaN	4.300	39	0.23825	122.4	1	NaN	5.998	29	0.33868	99.5	1	NaN	3.622	51	0.88889	101.8	1	NaN	2.571	48	0.83227	
NEGATIVE	3990494	129.4	1	NaN	7.632	31	0.61538	130.9	1	NaN	4.932	39	0.11538	118.5	1	NaN	5.966	32	0.53953	132.6	1	NaN	5.573	48	0.25321	115.5	1	NaN	4.641	35	0.30662	132.8	1	NaN	4.389	26	0.09509	126.9	1	NaN	7.360	33	0.29915	127.7	1	NaN	6.025	36	0.20085	111.7	1	NaN	4.551	36	0.75962	112.2	1	NaN	4.002	40	0.72650	109.5	1	NaN	4.654	31	0.34722	116.5	1	NaN	3.728	45	0.08974	
NEGATIVE	4010100	169.7	1	NaN	7.152	39	0.00855	151.5	1	NaN	6.226	37	0.00641	143.2	1	NaN	6.343	46	0.00855	200.3	1	NaN	11.217	38	0.00107	140.5	1	NaN	3.697	54	0.00534	130.5	1	NaN	5.234	39	0.12286	171.3	1	NaN	7.527	42	0.00214	171.0	1	NaN	9.123	36	0.00107	147.6	1	NaN	7.572	47	0.00641	185.4	1	NaN	10.750	47	0.00107	123.5	1	NaN	4.069	42	0.02350	127.2	1	NaN	4.996	39	0.00962	
NEGATIVE	4010717	139.1	1	NaN	6.431	46	0.26389	117.2	1	NaN	2.772	36	0.71368	125.6	1	NaN	5.342	37	0.17094	119.6	1	NaN	5.079	39	0.72756	114.9	1	NaN	3.824	43	0.34295	130.1	1	NaN	4.578	41	0.13034	121.4	1	NaN	5.132	43	0.50534	134.3	1	NaN	9.118	32	0.07906	114.3	1	NaN	4.399	47	0.65919	103.2	1	NaN	4.242	32	0.93269	105.8	1	NaN	3.465	32	0.58120	106.6	1	NaN	4.065	38	0.54274	
NEGATIVE	4010753	128.3	1	NaN	6.840	40	0.66346	105.5	1	NaN	2.954	39	0.99359	113.7	1	NaN	3.944	37	0.78526	118.7	1	NaN	6.056	49	0.76282	103.9	1	NaN	3.145	44	0.91987	112.0	1	NaN	3.795	47	0.87927	121.5	1	NaN	6.783	28	0.49466	119.0	1	NaN	7.555	38	0.53526	111.2	1	NaN	5.476	37	0.77244	127.4	1	NaN	6.829	48	0.17949	100.9	1	NaN	4.300	34	0.83440	99.5	1	NaN	3.453	37	0.92521	
NEGATIVE	4040050	142.5	1	NaN	4.998	41	0.17415	123.6	1	NaN	3.739	29	0.35791	128.7	1	NaN	4.445	42	0.10577	131.9	1	NaN	3.842	48	0.27564	110.0	1	NaN	3.352	53	0.64316	118.6	1	NaN	3.501	43	0.55449	130.6	1	NaN	5.610	52	0.18697	115.4	1	NaN	4.260	48	0.68269	120.9	1	NaN	5.024	54	0.37607	124.3	1	NaN	4.672	55	0.27564	107.9	1	NaN	4.176	48	0.44872	114.6	1	NaN	3.849	41	0.12500	
NEGATIVE	4040332	121.2	1	NaN	4.316	41	0.86432	107.8	1	NaN	2.639	25	0.97650	116.2	1	NaN	2.962	38	0.66880	114.5	1	NaN	4.549	46	0.88034	108.7	1	NaN	3.947	36	0.72115	120.3	1	NaN	4.489	40	0.47009	109.2	1	NaN	5.467	33	0.89637	113.8	1	NaN	5.818	38	0.73397	102.3	1	NaN	4.293	42	0.95406	104.8	1	NaN	5.435	37	0.90812	103.3	1	NaN	3.757	34	0.72436	102.7	1	NaN	3.028	43	0.80342	
NEGATIVE	4040403	124.8	1	NaN	4.978	59	0.77991	128.0	1	NaN	4.452	45	0.17949	118.6	1	NaN	3.537	49	0.53739	115.1	1	NaN	4.441	60	0.85791	110.8	1	NaN	3.481	54	0.58547	120.9	1	NaN	3.930	55	0.42735	111.5	1	NaN	4.394	61	0.85043	113.9	1	NaN	4.663	65	0.72650	108.5	1	NaN	4.675	55	0.86004	110.4	1	NaN	4.824	51	0.78205	107.6	1	NaN	3.160	46	0.47115	112.6	1	NaN	3.082	68	0.20192	
NEGATIVE	4040722	129.3	1	NaN	4.662	42	0.62286	117.8	1	NaN	3.260	35	0.68269	125.3	1	NaN	3.899	51	0.18697	137.7	1	NaN	5.759	51	0.11859	113.6	1	NaN	2.858	57	0.41560	139.2	1	NaN	5.733	50	0.04060	115.9	1	NaN	4.153	40	0.72329	123.6	1	NaN	6.135	36	0.33227	112.4	1	NaN	5.318	28	0.72970	123.7	1	NaN	6.493	38	0.29487	113.8	1	NaN	3.123	36	0.17308	111.5	1	NaN	2.639	53	0.24786	
NEGATIVE	4040725	144.6	1	NaN	7.843	37	0.13248	116.1	1	NaN	3.942	39	0.76496	112.4	1	NaN	3.796	30	0.84936	119.0	1	NaN	7.103	37	0.75641	110.0	1	NaN	3.643	43	0.64423	118.8	1	NaN	4.506	38	0.54060	121.2	1	NaN	5.311	52	0.51709	113.5	1	NaN	3.965	49	0.74786	123.0	1	NaN	5.671	42	0.29380	101.4	1	NaN	4.190	33	0.94979	104.8	1	NaN	3.691	40	0.64209	104.1	1	NaN	2.928	36	0.71902	
NEGATIVE	4050364	146.3	1	NaN	7.735	44	0.10150	113.8	1	NaN	3.216	38	0.86752	124.1	1	NaN	5.345	34	0.22543	112.9	1	NaN	6.036	37	0.91453	103.5	1	NaN	3.468	32	0.93269	104.0	1	NaN	2.833	34	0.99252	122.1	1	NaN	7.102	30	0.47329	136.7	1	NaN	7.243	45	0.05662	125.5	1	NaN	6.610	36	0.21688	116.3	1	NaN	5.626	41	0.58440	100.9	1	NaN	3.760	34	0.83547	98.8	1	NaN	3.097	45	0.94551	
NEGATIVE	4050408	135.1	1	NaN	6.423	36	0.40491	134.3	1	NaN	6.654	42	0.06838	120.6	1	NaN	4.798	39	0.39957	134.2	1	NaN	7.097	38	0.20085	108.7	1	NaN	4.833	30	0.72009	105.2	1	NaN	3.369	33	0.98611	121.9	1	NaN	5.390	47	0.47650	119.9	1	NaN	5.674	35	0.50107	139.9	1	NaN	6.438	35	0.02137	134.5	1	NaN	5.616	43	0.06838	104.2	1	NaN	4.478	42	0.67308	107.1	1	NaN	4.049	26	0.50641	
NEGATIVE	4050411	135.9	1	NaN	6.995	40	0.37714	121.3	1	NaN	3.434	38	0.48932	119.7	1	NaN	3.512	34	0.45192	113.5	1	NaN	6.101	35	0.89637	109.1	1	NaN	3.814	35	0.69658	125.0	1	NaN	3.758	53	0.23184	117.2	1	NaN	5.110	32	0.67735	110.6	1	NaN	4.685	41	0.83333	111.1	1	NaN	5.234	35	0.78419	112.3	1	NaN	4.399	50	0.72222	115.5	1	NaN	4.658	45	0.12179	102.5	1	NaN	4.208	30	0.80983	
NEGATIVE	4060019	131.0	1	NaN	4.864	28	0.57158	106.9	1	NaN	2.842	28	0.98291	125.2	1	NaN	3.318	29	0.18803	125.7	1	NaN	5.984	32	0.50214	123.0	1	NaN	5.527	36	0.06624	121.5	1	NaN	3.551	34	0.39850	121.4	1	NaN	5.923	32	0.50107	119.2	1	NaN	5.130	19	0.52564	112.4	1	NaN	7.535	28	0.73077	115.8	1	NaN	6.056	38	0.60363	115.6	1	NaN	5.155	37	0.11752	107.1	1	NaN	4.290	37	0.50534	
NEGATIVE	4060431	130.5	1	NaN	5.206	50	0.58868	134.5	1	NaN	4.810	47	0.06517	121.0	1	NaN	3.176	51	0.37286	135.1	1	NaN	6.771	59	0.17415	113.3	1	NaN	3.752	39	0.44124	137.2	1	NaN	4.768	48	0.05769	119.9	1	NaN	3.785	41	0.57906	120.6	1	NaN	4.722	56	0.46902	116.3	1	NaN	4.294	45	0.57585	124.6	1	NaN	5.801	56	0.26816	117.3	1	NaN	4.841	47	0.07585	118.4	1	NaN	4.612	50	0.05556	
NEGATIVE	4060707	122.3	1	NaN	7.171	32	0.84509	115.8	1	NaN	3.906	39	0.78632	114.9	1	NaN	3.550	44	0.73077	133.6	1	NaN	6.702	52	0.21581	115.3	1	NaN	4.100	46	0.32051	112.7	1	NaN	3.062	51	0.85256	132.0	1	NaN	5.107	46	0.15278	123.6	1	NaN	4.743	36	0.33868	123.6	1	NaN	4.330	53	0.27457	134.6	1	NaN	6.015	50	0.06731	106.3	1	NaN	3.314	56	0.55342	114.6	1	NaN	4.793	47	0.12607	
NEGATIVE	4070050	132.3	1	NaN	7.592	39	0.51709	126.3	1	NaN	4.297	38	0.23718	121.3	1	NaN	3.845	45	0.36004	112.8	1	NaN	4.776	33	0.91560	131.6	1	NaN	5.974	35	0.01282	127.0	1	NaN	3.799	46	0.17735	123.2	1	NaN	6.695	38	0.42094	122.5	1	NaN	4.927	49	0.38675	115.5	1	NaN	4.617	43	0.60684	123.9	1	NaN	6.818	36	0.29060	107.1	1	NaN	4.017	47	0.49893	97.7	1	NaN	2.925	37	0.96368	
NEGATIVE	4070113	139.7	1	NaN	6.564	49	0.24786	125.2	1	NaN	4.544	51	0.27778	114.9	1	NaN	3.130	59	0.72756	135.8	1	NaN	5.893	51	0.15705	98.9	1	NaN	4.223	33	0.98504	114.6	1	NaN	4.126	51	0.77885	131.5	1	NaN	4.994	53	0.16560	123.0	1	NaN	5.118	60	0.36004	119.9	1	NaN	4.774	61	0.42094	120.2	1	NaN	4.776	63	0.43269	101.7	1	NaN	2.908	49	0.80235	113.4	1	NaN	4.201	55	0.17415	
NEGATIVE	4070465	127.8	1	NaN	7.735	40	0.67949	119.6	1	NaN	4.104	35	0.57799	119.7	1	NaN	4.563	35	0.45085	104.8	1	NaN	5.411	37	0.98611	114.1	1	NaN	4.523	41	0.38034	129.7	1	NaN	4.883	39	0.14103	111.8	1	NaN	4.054	36	0.84509	100.9	1	NaN	4.681	24	0.98397	104.8	1	NaN	5.087	26	0.92521	100.1	1	NaN	4.906	40	0.96154	105.1	1	NaN	3.069	38	0.62286	106.7	1	NaN	3.884	38	0.54167	
NEGATIVE	4070711	131.7	1	NaN	7.919	32	0.54380	126.1	1	NaN	4.137	31	0.23932	120.6	1	NaN	3.902	40	0.40278	124.2	1	NaN	5.607	33	0.56410	117.7	1	NaN	4.904	32	0.20085	108.0	1	NaN	3.215	29	0.96368	128.8	1	NaN	6.113	39	0.24252	113.8	1	NaN	5.229	32	0.72970	109.3	1	NaN	6.206	35	0.84188	106.2	1	NaN	4.546	41	0.87607	111.5	1	NaN	4.387	29	0.25107	100.8	1	NaN	2.841	37	0.88034	
